symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
QQQ,2025-01-11T00:39:22.092219Z,,,,,,,,40517506,quote
AAPL,2025-01-11T00:39:22.094521Z,,,,600,,600,,,quote
SPY,2025-01-11T00:39:22.098114Z,,,,,,,,73098792,quote
AAPL,2025-01-11T00:39:22.099832Z,,,,,,,,61699375,quote
AAPL,2025-01-11T00:39:22.101619Z,,,,,,,,61699378,quote
QQQ,2025-01-11T00:39:22.102580Z,,,,,,,,40517513,quote
SPY,2025-01-11T00:39:22.103394Z,,,,,,,,73098794,quote
AAPL,2025-01-11T00:39:22.104149Z,,,,,,,,61699381,quote
SPY,2025-01-11T00:39:22.104942Z,,,,,,,,73098795,quote
AAPL,2025-01-11T00:39:22.105630Z,,,,,,,,61699383,quote
SPY,2025-01-11T00:39:22.106301Z,,,,,,,,73098796,quote
QQQ,2025-01-11T00:39:22.106987Z,,,,,,,,40517514,quote
QQQ,2025-01-11T00:39:37.045127Z,,,,,,,,40517526,quote
SPY,2025-01-11T00:39:37.047921Z,,,,,,,,73098798,quote
QQQ,2025-01-11T00:39:37.050293Z,,,,,200,,200,40517530,quote
QQQ,2025-01-11T00:39:37.053042Z,,,,,,,,40517532,quote
SPY,2025-01-11T00:39:37.055023Z,,,,,,,,73098799,quote
SPY,2025-01-11T00:39:37.056031Z,,,,,,,,73098800,quote
AAPL,2025-01-11T00:39:37.061116Z,,,,,,,,61699384,quote
AAPL,2025-01-11T00:39:37.062053Z,,,,,,,,61699387,quote
SPY,2025-01-11T00:39:37.062372Z,2025-01-11T00:39:32Z,,579.785,,,,,73099000,quote
SPY,2025-01-11T00:39:37.062712Z,,,,,,,,73099001,quote
SPY,2025-01-11T00:39:59.011497Z,,,,,,,,73099014,quote
AAPL,2025-01-11T00:39:59.015311Z,,,,,,,,61699481,quote
QQQ,2025-01-11T00:39:59.018059Z,,,,,,,,40517533,quote
SPY,2025-01-11T00:39:59.021448Z,,,,,,,,73099015,quote
QQQ,2025-01-11T00:39:59.024660Z,,,,,,,,40517535,quote
QQQ,2025-01-11T00:39:59.026557Z,,,,506.55,100,400,100,40517562,quote
,2025-01-11T00:39:59.028144Z,,2025-01-11T00:39:50Z,,,,,,,heartbeat
QQQ,2025-01-11T00:39:59.032782Z,,,,,,,,40517592,quote
AAPL,2025-01-11T00:39:59.034070Z,,,,,,,,61699487,quote
AAPL,2025-01-11T00:39:59.034907Z,,,,,,,,61699488,quote
SPY,2025-01-11T00:39:59.035701Z,,,,,200,,200,,quote
SPY,2025-01-11T00:39:59.036372Z,,,,,,,,73099092,quote
AAPL,2025-01-11T00:40:12.012144Z,,,,,,,,61699491,quote
,2025-01-11T00:40:12.016321Z,,2025-01-11T00:40:03Z,,,,,,,heartbeat
AAPL,2025-01-11T00:40:12.022179Z,2025-01-11T00:40:03Z,,236.95,,,,,61701681,quote
AAPL,2025-01-11T00:40:12.026866Z,,,,,236.99,,200,61701690,quote
AAPL,2025-01-11T00:40:12.030760Z,,,,,,,,61701691,quote
SPY,2025-01-11T00:40:12.031737Z,,,,,,,,73099093,quote
SPY,2025-01-11T00:40:12.032281Z,,,,,,,,73099095,quote
AAPL,2025-01-11T00:40:12.032741Z,,,,,,,,61701692,quote
QQQ,2025-01-11T00:40:12.033163Z,,,,,,,,40517593,quote
AAPL,2025-01-11T00:40:27.012573Z,,,,,,,,61701695,quote
SPY,2025-01-11T00:40:27.015284Z,,,,,,,,73099096,quote
,2025-01-11T00:40:27.023153Z,,2025-01-11T00:40:17Z,,,,,,,heartbeat
SPY,2025-01-11T00:40:27.030217Z,,,,,,,,73099097,quote
AAPL,2025-01-11T00:40:27.032698Z,,,,,,,,61701698,quote
QQQ,2025-01-11T00:40:27.034110Z,,,,,,,,40517598,quote
QQQ,2025-01-11T00:40:27.035426Z,2025-01-11T00:40:22Z,,506.55,300,,300,,40517698,quote
SPY,2025-01-11T00:40:27.036313Z,,,,,,,,73099098,quote
AAPL,2025-01-11T00:40:27.036973Z,,,,,,,,61701699,quote
SPY,2025-01-11T00:40:44.012145Z,,,,,579.85,,100,73099104,quote
SPY,2025-01-11T00:40:44.015972Z,,,,,579.87,,200,73099114,quote
,2025-01-11T00:40:44.018605Z,,2025-01-11T00:40:32Z,,,,,,,heartbeat
AAPL,2025-01-11T00:40:44.021318Z,2025-01-11T00:40:34Z,,236.99,,100,,100,61701914,quote
SPY,2025-01-11T00:40:44.023973Z,,,,,100,,100,73099127,quote
,2025-01-11T00:40:44.025696Z,,2025-01-11T00:40:43Z,,,,,,,heartbeat
SPY,2025-01-11T00:40:44.027361Z,,,,,,,,73099185,quote
AAPL,2025-01-11T00:41:06.129486Z,,,,,,,,61701915,quote
QQQ,2025-01-11T00:41:06.133720Z,,,,,,,,40517699,quote
,2025-01-11T00:41:06.137216Z,,2025-01-11T00:40:51Z,,,,,,,heartbeat
,2025-01-11T00:41:06.139051Z,,2025-01-11T00:40:56Z,,,,,,,heartbeat
AAPL,2025-01-11T00:41:06.140859Z,,,,,,,,61701916,quote
SPY,2025-01-11T00:41:06.142112Z,,,,400,,400,,,quote
QQQ,2025-01-11T00:41:06.143287Z,2025-01-11T00:40:56Z,,506.56,,,,,40517799,quote
QQQ,2025-01-11T00:41:06.145478Z,2025-01-11T00:40:59Z,,506.57,,,,,40518799,quote
,2025-01-11T00:41:30.092419Z,,2025-01-11T00:41:06Z,,,,,,,heartbeat
AAPL,2025-01-11T00:41:30.096286Z,,,,,,,,61701917,quote
AAPL,2025-01-11T00:41:30.097645Z,,,,,,,,61701918,quote
QQQ,2025-01-11T00:41:30.098646Z,,,,,,,,40518809,quote
AAPL,2025-01-11T00:41:30.100060Z,,,,,237.01,,,61701961,quote
SPY,2025-01-11T00:41:30.101048Z,,,,,,,,73099201,quote
SPY,2025-01-11T00:41:30.101984Z,,,,,,,,73099202,quote
,2025-01-11T00:41:30.103069Z,,2025-01-11T00:41:19Z,,,,,,,heartbeat
AAPL,2025-01-11T00:41:30.104739Z,,,,,,,,61701962,quote
,2025-01-11T00:41:30.106750Z,,2025-01-11T00:41:27Z,,,,,,,heartbeat
AAPL,2025-01-11T00:41:30.108782Z,,,,,,,,61701977,quote
QQQ,2025-01-11T00:41:30.110587Z,,,,,,,,40518810,quote
SPY,2025-01-11T00:41:41.012621Z,,,,579.71,,200,,,quote
SPY,2025-01-11T00:41:41.016516Z,,,,,,,,73099203,quote
QQQ,2025-01-11T00:41:41.018675Z,,,,,,,,40518811,quote
QQQ,2025-01-11T00:41:41.020722Z,,,,,,,,40518812,quote
SPY,2025-01-11T00:41:41.022548Z,,,,,,,,73099204,quote
QQQ,2025-01-11T00:41:41.024819Z,,,,,,,,40518813,quote
AAPL,2025-01-11T00:41:41.026261Z,,,,,,,,61701978,quote
AAPL,2025-01-11T00:41:41.027834Z,,,,,,,,61702036,quote
SPY,2025-01-11T00:41:41.029566Z,2025-01-11T00:41:39Z,,579.8575,579.72,,300,,73099304,quote
SPY,2025-01-11T00:42:13.099917Z,,,,,,,,73099326,quote
AAPL,2025-01-11T00:42:13.102977Z,,,,,,,,61702037,quote
QQQ,2025-01-11T00:42:13.104160Z,,,,,,,,40518818,quote
SPY,2025-01-11T00:42:13.105256Z,,,,,,,,73099327,quote
SPY,2025-01-11T00:42:13.106135Z,,,,,,,,73099332,quote
,2025-01-11T00:42:13.107075Z,,2025-01-11T00:41:49Z,,,,,,,heartbeat
AAPL,2025-01-11T00:42:13.108607Z,,,,,,,,61702038,quote
,2025-01-11T00:42:13.109929Z,,2025-01-11T00:41:56Z,,,,,,,heartbeat
SPY,2025-01-11T00:42:13.111779Z,,,,,,,,73099333,quote
AAPL,2025-01-11T00:42:13.113332Z,,,,,,,,61702039,quote
,2025-01-11T00:42:13.114530Z,,2025-01-11T00:42:05Z,,,,,,,heartbeat
SPY,2025-01-11T00:42:13.115943Z,,,,,,,,73099334,quote
,2025-01-11T00:42:35.008925Z,,2025-01-11T00:42:12Z,,,,,,,heartbeat
SPY,2025-01-11T00:42:35.012857Z,,,,,,,,73099448,quote
QQQ,2025-01-11T00:42:35.014961Z,,,,,,,,40518893,quote
QQQ,2025-01-11T00:42:35.017494Z,,,,,,,,40518907,quote
SPY,2025-01-11T00:42:35.019207Z,,,,,,,,73099458,quote
AAPL,2025-01-11T00:42:35.020553Z,,,,,,,,61702043,quote
SPY,2025-01-11T00:42:35.022364Z,,,,,,,,73099510,quote
AAPL,2025-01-11T00:42:35.025179Z,,,,,,,,61702046,quote
SPY,2025-01-11T00:42:35.027032Z,,,,,,,,73099523,quote
SPY,2025-01-11T00:42:35.028548Z,,,,,,,,73099524,quote
AAPL,2025-01-11T00:42:35.029821Z,,,,,,,,61702047,quote
QQQ,2025-01-11T00:42:35.030881Z,2025-01-11T00:42:28Z,,100,,,,,40519007,quote
,2025-01-11T00:42:53.009765Z,,2025-01-11T00:42:34Z,,,,,,,heartbeat
AAPL,2025-01-11T00:42:53.013573Z,,,,236.96,,,,,quote
AAPL,2025-01-11T00:42:53.017035Z,,,,,,,,61702054,quote
AAPL,2025-01-11T00:42:53.019584Z,,,,,,,,61702055,quote
